id,y
0.0,70.64401452488536
1.0,71.73480851428741
2.0,70.60972809364569
3.0,73.11440569057930
4.0,73.30510085517244
5.0,70.10075549782869
6.0,64.21258966270061
7.0,63.23296713897014
8.0,74.73754807375283
9.0,79.09291132130730
10.0,59.45781536632128
11.0,77.96996292441774
12.0,77.61452816665120
13.0,76.93112118776884
14.0,56.97550188440046
15.0,74.35173275762193
16.0,62.61899355974504
17.0,75.53154748278899
18.0,69.66398018439384
19.0,69.33994791103085
20.0,72.01663962406734
21.0,66.26593815853666
22.0,78.63475798004917
23.0,75.68358351080451
24.0,56.93873969795663
25.0,69.90437380929161
26.0,53.67335794880432
27.0,73.69073175674616
28.0,63.94442917061373
29.0,74.35521739676908
30.0,60.08862657984996
31.0,71.16902008531331
32.0,58.17185084865200
33.0,71.84866104804482
34.0,75.44490998111354
35.0,64.36616980623134
36.0,69.91739137448444
37.0,52.93937063681989
38.0,68.23414670522482
39.0,71.36585522013610
40.0,68.83384817011564
41.0,78.09411568712210
42.0,77.79898656191585
43.0,79.80435494004251
44.0,72.50595273033029
45.0,68.97211528134808
46.0,73.45563343754736
47.0,77.38540498429387
48.0,81.50544525276308
49.0,69.02960285608451
50.0,75.50519883711858
51.0,63.90702721932398
52.0,60.48226495628244
53.0,81.88730339409483
54.0,80.19169058560061
55.0,69.74660293202244
56.0,66.95244019746170
57.0,77.76809784756563
58.0,74.08959332770952
59.0,59.42983784220790
60.0,61.19257444083257
61.0,78.05239918330341
62.0,62.43117819011075
63.0,70.97803899309447
64.0,71.01488356312882
65.0,57.32762395944221
66.0,70.17688636341443
67.0,80.82634918432474
68.0,62.35318857281970
69.0,75.66121065655157
70.0,56.99416511557384
71.0,76.22493626942179
72.0,68.22536240164797
73.0,61.12088671626436
74.0,65.29677399031867
75.0,71.43177569270019
76.0,73.15478969033684
77.0,56.16263843293429
78.0,80.62451610732145
79.0,81.73348105952049
80.0,75.00584369338411
81.0,75.80809805398090
82.0,69.26862336319972
83.0,74.34102487467365
84.0,57.13232033144483
85.0,61.36467550544869
86.0,54.41823728069460
87.0,84.24545664411630
88.0,70.58911927728850
89.0,81.26935026768217
90.0,67.29167905908244
91.0,70.29130424948745
92.0,77.02007498095232
93.0,71.41288082425672
94.0,71.82799333215715
95.0,54.99765288497683
96.0,74.24051402125082
97.0,69.01581367653057
98.0,67.65719046559171
99.0,79.65290176938981
100.0,81.39587237470975
101.0,74.92028094950382
102.0,77.66174972793694
103.0,86.59363059968742
104.0,84.72836508135532
105.0,66.49432116679826
106.0,58.88347657139744
107.0,73.14586550961036
108.0,77.15556029688932
109.0,55.32337761197167
110.0,69.34749908977625
111.0,70.43070846349299
112.0,73.94231153858536
113.0,57.57174781255338
114.0,71.39737212806637
115.0,72.31621673913426
116.0,75.88609498418580
117.0,79.84381685488435
118.0,73.27189716801868
119.0,68.24891573876501
120.0,82.04027972664690
121.0,79.05907084418722
122.0,63.33925911270897
123.0,59.36770220200266
124.0,71.10763496310497
125.0,61.96439427324727
126.0,58.68005154604154
127.0,78.56500699224142
128.0,78.60352480865185
129.0,67.27351439204834
130.0,57.57857393183887
131.0,74.39574527814423
132.0,66.69909934330083
133.0,60.58875829356331
134.0,77.76192425945653
135.0,58.76138622344645
136.0,76.11891154812959
137.0,77.69525719288093
138.0,73.27133564255111
139.0,71.14702920308805
140.0,69.21574015975627
141.0,61.38209380762950
142.0,70.96157758038352
143.0,72.05356494218849
144.0,80.35222816695136
145.0,54.43293881122470
146.0,70.94301418944825
147.0,61.79164026651432
148.0,74.30874002694424
149.0,74.90580633465221
150.0,77.52202316849979
151.0,70.39566738824993
152.0,65.93299289890413
153.0,61.47133888568207
154.0,82.59796258233433
155.0,55.78803809769613
156.0,66.34161754976567
157.0,72.75848416278789
158.0,81.94682769375201
159.0,84.68506892166199
160.0,82.28988430371550
161.0,66.92691183385023
162.0,85.18668652087393
163.0,69.60028164572928
164.0,71.27964764094511
165.0,71.11523037590858
166.0,64.59358891532614
167.0,75.41068263871230
168.0,72.28220224228467
169.0,74.73974671208961
170.0,62.14077510043682
171.0,73.78499074689785
172.0,65.79640638200101
173.0,65.98905574874303
174.0,76.44194780876941
175.0,63.79665207215198
176.0,79.97555482869102
177.0,70.80539051722363
178.0,58.15778419902618
179.0,71.00421254894056
180.0,69.90502133146302
181.0,61.62285542374877
182.0,76.83306380874946
183.0,64.51266074794258
184.0,53.12580518523251
185.0,58.59939920419129
186.0,58.92426525344664
187.0,63.03632263928760
188.0,59.24843791192655
189.0,58.09003249823859
190.0,66.61993293728463
191.0,63.35136221342064
192.0,77.38132699176690
193.0,68.28965897388431
194.0,62.00819894506984
195.0,74.71285058173635
196.0,79.23696905309410
197.0,70.14389181738235
198.0,51.43421150684124
199.0,58.41212384937047
200.0,65.92735854949034
201.0,72.24043808347621
202.0,71.92910225026789
203.0,75.90925117564143
204.0,75.97734404353425
205.0,69.74660359332604
206.0,72.15883693704690
207.0,66.91001205688812
208.0,53.76345329822541
209.0,57.74303154272975
210.0,74.89110604569841
211.0,73.67165413084578
212.0,76.29740396934930
213.0,78.93609497170968
214.0,65.43041060785887
215.0,69.48171208089960
216.0,79.18455796326703
217.0,73.11525751858809
218.0,65.85687657435481
219.0,75.50836137822796
220.0,50.92197262896598
221.0,73.05071097893061
222.0,51.49471844640924
223.0,71.42988410199031
224.0,63.57398144212758
225.0,68.68783474600278
226.0,78.88939142615077
227.0,66.65612120278857
228.0,60.26105816452396
229.0,72.22027171176090
230.0,75.31264480158990
231.0,59.97480827493234
232.0,67.44148054077991
233.0,71.05712345760621
234.0,73.06490811346472
235.0,79.13068286193807
236.0,69.67100035561791
237.0,77.35823482618429
238.0,80.09369434641265
239.0,62.84348062089263
240.0,58.95625695934392
241.0,52.72652200765657
242.0,67.34078743458493
243.0,67.76493407103808
244.0,66.12788053732878
245.0,65.54974966361085
246.0,61.55520416449624
247.0,75.45772135311680
248.0,78.37739858273497
249.0,57.22673118232603
250.0,62.01257095732337
251.0,65.09067919487146
252.0,74.82310730167983
253.0,68.31657420975903
254.0,62.15013750688497
255.0,77.88087213858448
256.0,77.71518918114589
257.0,69.59464985474831
258.0,57.63681297086826
259.0,65.89892413410591
260.0,74.09045069630631
261.0,70.79651087319901
262.0,60.08178987901280
263.0,73.35610219895017
264.0,81.60260711116409
265.0,64.71886207267183
266.0,66.41009798406363
267.0,81.17437986999947
268.0,71.94165324559077
269.0,79.55788757700124
270.0,70.17174715339949
271.0,65.29595054930292
272.0,78.80667785675978
273.0,56.91846985165142
274.0,66.42508477759546
275.0,83.24490036449568
276.0,60.68508882041608
277.0,61.33763619794347
278.0,64.87518929368818
279.0,74.68117981382053
280.0,60.46525765321842
281.0,65.13642498109043
282.0,77.69225852329220
283.0,59.08239810252392
284.0,73.18320227285308
285.0,78.23928598994044
286.0,65.82365023363617
287.0,65.68239076953589
288.0,64.95890572276262
289.0,71.18579897412324
290.0,68.57292777699942
291.0,71.85196437756879
292.0,78.64970167636966
293.0,59.96843903963567
294.0,72.04898466578308
295.0,66.93876909920880
296.0,68.07099622107093
297.0,67.72923958448500
298.0,63.15258181870365
299.0,64.44563057265557
300.0,69.53842507435826
301.0,70.54339390788533
302.0,77.22148401827889
303.0,69.84095600083236
304.0,54.60445179156235
305.0,61.88141000422992
306.0,69.44387799400808
307.0,62.37223522843300
308.0,76.06327896490954
309.0,54.70887614583957
310.0,78.39934467997448
311.0,78.50106724621877
312.0,73.96463137571673
313.0,62.13181488073509
314.0,62.96197246607238
315.0,69.31769378930463
316.0,65.25132191913572
317.0,75.22529648255730
318.0,70.99406052067040
319.0,59.15754757878244
320.0,71.57815233589631
321.0,71.42800885354985
322.0,61.47998210724829
323.0,66.82875781189945
324.0,70.15732242938439
325.0,76.02149523069112
326.0,55.96344368720823
327.0,59.88460163179553
328.0,74.73875090177599
329.0,65.06179837665269
330.0,81.44306139844882
331.0,53.98348307187237
332.0,63.83599885908210
333.0,61.75441711176787
334.0,65.15300871919648
335.0,67.71761517706099
336.0,63.88602662591849
337.0,77.02731781863372
338.0,79.43383706691547
339.0,73.07301794350448
340.0,62.21715936163571
341.0,76.88370207057727
342.0,53.24752423110822
343.0,68.77686947831829
344.0,68.94119994594799
345.0,81.59162577532608
346.0,79.12339875399621
347.0,75.82114381110836
348.0,76.55329384037510
349.0,69.87217589538143
350.0,77.52741114038822
351.0,65.73320430476777
352.0,76.36223493857626
353.0,79.26315766812777
354.0,51.58073297467080
355.0,63.93701550378304
356.0,52.72770495445052
357.0,65.43992780503436
358.0,54.68902577933186
359.0,79.13175307195029
360.0,63.11992235677069
361.0,63.94670730345490
362.0,80.06228844793542
363.0,80.62538915794197
364.0,69.28559955675638
365.0,68.97286575865537
366.0,65.86562077734371
367.0,74.33507692372588
368.0,80.05733218998948
369.0,70.71325820234208
370.0,66.45327457049524
371.0,67.81983481324659
372.0,61.42986659720638
373.0,61.67335549853184
374.0,62.98075665340903
375.0,70.68298327008299
376.0,69.37634635807163
377.0,61.25880002706370
378.0,76.82127632863538
379.0,77.01566339195648
380.0,70.08115276091036
381.0,73.47395182207755
382.0,66.91138785729265
383.0,67.52661503057250
384.0,74.66989825677894
385.0,76.93184166004832
386.0,64.15348573265092
387.0,79.93065804151749
388.0,62.28416425959592
389.0,60.13639819846730
390.0,70.25691078951510
391.0,72.47093270745083
392.0,63.29603981189003
393.0,77.93983879375675
394.0,75.25204888571743
395.0,58.72969548053932
396.0,73.36924072731919
397.0,57.00963772246452
398.0,60.73033158146400
399.0,66.38537014895091
400.0,69.48478070635866
401.0,70.95043061788512
402.0,85.96990220149999
403.0,85.57314547513063
404.0,63.76231777080408
405.0,67.78809601487512
406.0,62.50156491743422
407.0,58.79604026945621
408.0,76.96097199750012
409.0,62.12771985305781
410.0,71.21195110707215
411.0,58.60354444596476
412.0,74.54892342756477
413.0,75.11501053320254
414.0,64.56046324102670
415.0,72.28078700130382
416.0,61.92899722274096
417.0,62.76802310086234
418.0,72.21158532351330
419.0,66.22387391367077
420.0,57.34091443562224
421.0,78.66284590906986
422.0,65.64640202092879
423.0,77.80026950764483
424.0,78.14430812127088
425.0,65.67489266930724
426.0,68.97455952109139
427.0,55.10266213103684
428.0,60.86571920848795
429.0,63.83893350294371
430.0,59.30975697791312
431.0,61.73646279127745
432.0,59.07300566483819
433.0,68.58329829345868
434.0,61.47201450383255
435.0,60.91159002473304
436.0,75.17817261380496
437.0,64.41549576129697
438.0,70.32448008243756
439.0,78.72975173754229
440.0,64.52939274293196
441.0,74.16534120580340
442.0,79.65095436760870
443.0,71.19965416599820
444.0,70.04712350021991
445.0,78.46018992751428
446.0,72.98751604579614
447.0,54.82444196339850
448.0,70.29238046431047
449.0,75.96165881902849
450.0,54.42169374573563
451.0,71.10098076094884
452.0,65.63912470855439
453.0,67.37704158069049
454.0,68.37790407242952
455.0,61.73278938272103
456.0,74.98971743542414
457.0,77.00300892628313
458.0,59.08904053398479
459.0,66.26729801576775
460.0,65.45458567899273
461.0,60.91306983015380
462.0,59.49456232400610
463.0,67.37647455849721
464.0,71.37121759694348
465.0,69.22519951722256
466.0,77.13825565881783
467.0,62.68038447308820
468.0,66.98487795291470
469.0,73.10670877080332
470.0,65.36315241562349
471.0,61.01825632861240
472.0,69.61254741127674
473.0,82.11895516349480
474.0,62.48561495858102
475.0,59.33130604147581
476.0,64.42944651351222
477.0,76.43445119441570
478.0,72.64013520433691
479.0,77.14569238902794
480.0,55.42779551447221
481.0,76.54142713657652
482.0,51.53646000627698
483.0,80.04384261072843
484.0,83.80339406023410
485.0,62.39458984337369
486.0,68.55554267726524
487.0,68.51456630544475
488.0,63.46443938556855
489.0,66.24869084654715
490.0,68.87109939297737
491.0,62.56231657515556
492.0,71.42696247236708
493.0,76.32128542355338
494.0,70.26395277880252
495.0,66.64846799506819
496.0,66.36005687697718
497.0,79.48193549761778
498.0,68.18126186209356
499.0,57.99793277346164
500.0,74.92334821085427
501.0,72.31267194727221
502.0,54.76262679361208
503.0,68.28016466973926
504.0,74.30602231723900
505.0,63.75138548794437
506.0,55.94400438343662
507.0,79.54943721809531
508.0,68.78213523178250
509.0,72.60897908859641
510.0,81.52164826842176
511.0,60.20052733204838
512.0,82.41541177431642
513.0,71.64235891641044
514.0,55.32238392952284
515.0,75.14164918811589
516.0,73.42061649583182
517.0,61.90484610012352
518.0,77.97913983913820
519.0,83.96256758832196
520.0,57.44529072014882
521.0,70.38585492393567
522.0,66.91969198423321
523.0,57.09799698514863
524.0,74.47215147363360
525.0,78.48245635378530
526.0,65.49863889911445
527.0,74.03266656361438
528.0,84.71897288430689
529.0,68.72596830397821
530.0,74.40182460642167
531.0,79.44470624408608
532.0,73.75136562733381
533.0,74.95776854546737
534.0,62.56351008872449
535.0,65.53903273628497
536.0,79.99082740504144
537.0,58.28315106143626
538.0,76.84036708259225
539.0,74.85930136685396
540.0,68.99907553616312
541.0,55.24862734314878
542.0,55.59779685540560
543.0,63.23663146763452
544.0,77.19633201402323
545.0,70.62673482789309
546.0,61.52889931199303
547.0,64.11832531589678
548.0,73.77983118077412
549.0,71.13838304126875
550.0,58.90605566083934
551.0,69.76417649347809
552.0,55.51438858829261
553.0,76.42458702710402
554.0,79.15805151774549
555.0,81.46945811486268
556.0,63.11200139663316
557.0,78.44259691492599
558.0,73.32366772376285
559.0,74.43040660549620
560.0,59.11383255355285
561.0,70.44045235911464
562.0,57.37036038728627
563.0,73.73551775795235
564.0,76.67087488776363
565.0,76.46939411182629
566.0,72.69627102415832
567.0,56.32285413979213
568.0,63.65041748337013
569.0,72.28143532525314
570.0,80.38512056791005
571.0,71.90791031545609
572.0,81.46512732693120
573.0,56.46416435411470
574.0,68.73015932195450
575.0,76.88812585735597
576.0,62.07513579101402
577.0,51.36359683896617
578.0,52.16915756619371
579.0,80.37103654737675
580.0,69.03135735482789
581.0,83.32383071668383
582.0,48.95358391501308
583.0,74.83170899845766
584.0,70.69355786154354
585.0,73.86349809870887
586.0,79.81821682893803
587.0,69.52997199653035
588.0,61.48703695128040
589.0,73.92781355740986
590.0,76.39787905107794
591.0,69.49714719552432
592.0,72.51397124118253
593.0,75.58677696500465
594.0,78.12837686480420
595.0,67.69202612145735
596.0,64.62546426220300
597.0,69.68073525429335
598.0,73.41895157326751
599.0,69.06831447004328
600.0,63.21634596240969
601.0,71.52261658861788
602.0,71.99826502542169
603.0,68.09535886495954
604.0,80.51748780045357
605.0,66.92512763436225
606.0,58.00416401016931
607.0,73.70190169608843
608.0,58.12229073931363
609.0,73.31017992760253
610.0,60.08325090807507
611.0,73.88848155791720
612.0,64.15313478069903
613.0,65.55742883663316
614.0,63.59484367150658
615.0,67.05037471560908
616.0,69.72400249797971
617.0,73.81386217179308
618.0,65.51402269037361
619.0,73.06313611840119
620.0,69.94325589190176
621.0,82.71439561550793
622.0,58.59952231512763
623.0,72.23081874981440
624.0,85.91722400141593
625.0,77.11133516513087
626.0,78.68035959447325
627.0,70.98146511344845
628.0,65.95886165965582
629.0,78.85464837901486
630.0,66.83814586381391
631.0,75.31779229391853
632.0,74.59576201226749
633.0,76.66006774320151
634.0,70.32151935860396
635.0,65.21668466936947
636.0,75.43016155528812
637.0,82.42396611937565
638.0,63.40541077084507
639.0,64.65604070998606
640.0,71.73866084561438
641.0,54.39123671945262
642.0,71.34631882273194
643.0,79.15036719837778
644.0,66.15383238777147
645.0,67.00122855970882
646.0,56.32614710981366
647.0,55.22569624032450
648.0,72.06821782652703
649.0,67.82468729036557
650.0,81.07380054386138
651.0,68.38859111311012
652.0,76.57335884724409
653.0,71.59311256455976
654.0,70.48849100677866
655.0,57.42228468388265
656.0,80.79074962757954
657.0,77.73301013723878
658.0,63.83333226285569
659.0,55.91633382776927
660.0,73.39203107910967
661.0,70.65496583022178
662.0,61.15846117621789
663.0,72.60933348039539
664.0,77.61736350937169
665.0,74.50463011866887
666.0,65.79544721607333
667.0,73.44359894416486
668.0,73.25088203744619
