id,y
0.0,70.74216728896018
1.0,71.75385648805255
2.0,70.91145876764261
3.0,72.80381669919781
4.0,73.28166141889493
5.0,71.86016187254367
6.0,64.05387390925955
7.0,62.84900594894004
8.0,75.47432403825580
9.0,76.90952467965266
10.0,59.81964172225988
11.0,78.04500433804705
12.0,78.07725811198038
13.0,76.91085321464267
14.0,56.98662446792199
15.0,74.94251657844735
16.0,62.49441009355660
17.0,75.94597961625846
18.0,69.32704626499456
19.0,69.72552503402014
20.0,71.98175445948161
21.0,66.25843565114100
22.0,78.47187104994556
23.0,76.34990802188715
24.0,56.68893746325325
25.0,70.00945476569842
26.0,53.98845951681864
27.0,73.92065699471253
28.0,63.69419124064365
29.0,74.09384321959897
30.0,60.20966801903590
31.0,70.84475936178519
32.0,58.21209739761310
33.0,72.02161194799720
34.0,76.11939712438222
35.0,64.02687305253752
36.0,70.44334488525833
37.0,52.12226507619692
38.0,68.39133741935024
39.0,71.16502094392642
40.0,68.20446798726972
41.0,78.28744300195315
42.0,77.56586359419273
43.0,81.98794207425460
44.0,70.30473374277749
45.0,68.65116493935598
46.0,73.45465996650070
47.0,77.45075491051114
48.0,81.42061035991671
49.0,69.19086847908129
50.0,76.83927301609982
51.0,63.78156150028113
52.0,60.29899102225700
53.0,82.17186215566353
54.0,79.25934472368394
55.0,69.19133552052428
56.0,67.15510955978166
57.0,78.30695148841504
58.0,73.96708816031816
59.0,59.40443919215969
60.0,61.23241887831023
61.0,78.50924737307581
62.0,62.18268337956439
63.0,70.90560129721372
64.0,70.57200317319797
65.0,57.38559615319459
66.0,71.08947868182257
67.0,80.45401066158956
68.0,62.20323865872426
69.0,75.84598939185267
70.0,57.69048099587273
71.0,76.47078185688316
72.0,67.69755863478773
73.0,61.41547999079563
74.0,65.51281887245581
75.0,71.31000912396372
76.0,76.14898559234643
77.0,54.14755314172257
78.0,80.76803229949086
79.0,82.02355434635813
80.0,75.12070754299644
81.0,75.90256948833327
82.0,69.36628809132962
83.0,74.93067010962467
84.0,57.50328596015868
85.0,60.93645547195565
86.0,53.97805638101238
87.0,83.70778311894225
88.0,76.06590423789052
89.0,80.33082900690177
90.0,67.76118118113901
91.0,70.11486283141180
92.0,77.02473648397832
93.0,71.65509836586052
94.0,71.87791460990582
95.0,54.75186297263849
96.0,74.37750684573092
97.0,69.29049381527288
98.0,67.91436762719580
99.0,79.59598319995830
100.0,81.76855017479390
101.0,75.71658700646263
102.0,77.67352747589048
103.0,87.73305506997444
104.0,84.30826153580142
105.0,66.47813134905850
106.0,58.05696832315000
107.0,73.37688436541002
108.0,77.56785973087084
109.0,55.69740264015007
110.0,69.28282893906791
111.0,70.18032960529600
112.0,73.93840304569619
113.0,57.30730298203387
114.0,71.29260171447784
115.0,71.60636232310539
116.0,75.27453767935306
117.0,78.66706184937006
118.0,73.41066672622824
119.0,68.33930817534824
120.0,82.47672053697403
121.0,79.19785395982544
122.0,63.43628979342866
123.0,59.12495974777643
124.0,71.24153269690682
125.0,61.60406084101437
126.0,58.88124914633481
127.0,79.09653090710108
128.0,78.69973667145935
129.0,67.04804031261283
130.0,57.35403593788426
131.0,74.86202148707369
132.0,66.82490878380581
133.0,60.22208177356411
134.0,78.17938345318898
135.0,59.04589216481762
136.0,76.16513502426403
137.0,77.49914693593729
138.0,72.93796343923245
139.0,71.39524212940793
140.0,69.17004709268065
141.0,61.11460745823921
142.0,71.48423910332765
143.0,71.38054278033434
144.0,80.64777995107843
145.0,53.98440147678836
146.0,71.08386198183189
147.0,61.62584131068824
148.0,73.95656691048147
149.0,74.91680408792230
150.0,77.35820377598414
151.0,67.36660417420708
152.0,66.53949523485295
153.0,61.24567502666470
154.0,83.18437715003473
155.0,55.88433705680546
156.0,66.08619809111254
157.0,72.56534622815882
158.0,81.89256893205302
159.0,85.09036371858505
160.0,81.93616758072349
161.0,66.69108414170624
162.0,85.46235063235405
163.0,69.77461187350123
164.0,71.38149191796049
165.0,71.07066653325285
166.0,64.83630063614838
167.0,73.70595782523959
168.0,71.85518013257600
169.0,75.19740637567612
170.0,60.98898479134543
171.0,74.38254047568161
172.0,57.86061425466369
173.0,65.95359190721739
174.0,76.26382468951587
175.0,64.15581637878488
176.0,80.21641233601468
177.0,71.44525593940807
178.0,58.20043108433823
179.0,71.50021820264031
180.0,70.21717558099866
181.0,61.63823730540089
182.0,76.93977875479743
183.0,64.74036094461425
184.0,52.21254254445374
185.0,58.31437536223412
186.0,58.72807454515362
187.0,62.73031236934288
188.0,59.20295255041299
189.0,58.00828788573678
190.0,66.67935193804564
191.0,63.45028490588372
192.0,75.50108077590858
193.0,68.19718285629898
194.0,62.28322882815768
195.0,74.49632204630664
196.0,79.27113680588917
197.0,70.36159585311961
198.0,51.27763376579657
199.0,58.81946873579336
200.0,65.98071291338530
201.0,72.50032768920288
202.0,71.17286333554269
203.0,75.65278739883571
204.0,75.08630358605264
205.0,69.63112317228280
206.0,72.45614619575646
207.0,66.72773253696096
208.0,53.65479825007736
209.0,57.88065530037781
210.0,74.90451964622277
211.0,73.72951064788307
212.0,75.98805766514022
213.0,79.53926121391939
214.0,65.51670463669628
215.0,68.32506287087119
216.0,79.02341897718912
217.0,72.40305452388971
218.0,65.83480982583308
219.0,76.31233294585422
220.0,50.79655910613113
221.0,73.20780483785342
222.0,51.74741790610746
223.0,71.63629133320521
224.0,63.60005873698698
225.0,68.68108568074332
226.0,79.45993553807848
227.0,66.94679523826147
228.0,59.98387299088263
229.0,71.98672606671283
230.0,75.86620798525028
231.0,59.69300553415291
232.0,67.34992515636627
233.0,70.87790923241455
234.0,73.41741210382474
